anno,Provincia,comune,Abitato,localizzazione,strada,tipologia,feriti,morti
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Lecce,Taurisano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Taurisano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Veglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,1
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Copertino,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Copertino,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Copertino,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Melendugno,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,3,0
2020,Lecce,Gallipoli,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Gallipoli,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Casarano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Lecce,Tricase,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Lecce,Tricase,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Galatone,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Surbo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Surbo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatone,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Carmiano,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,San Cesario di Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatina,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Matino,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Guagnano,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Novoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Maglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ruffano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lequile,Fuori Abitato,Strada Statale,Curva,Incidente a veicolo isolato,1,0
2020,Lecce,Lequile,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Parabita,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Maglie,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Taurisano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Ugento,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,2,0
2020,Lecce,Neviano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Salice Salentino,Fuori Abitato,Strada Statale,Curva,Incidente a veicolo isolato,1,0
2020,Lecce,Alessano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Campi Salentina,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Campi Salentina,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Neviano,Nell'Abitato,Strada Urbana,Incrocio,Incidente a veicolo isolato,1,0
2020,Lecce,Soleto,Nell'Abitato,Strada Urbana,Curva,Incidente a veicolo isolato,1,0
2020,Lecce,Nardò,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,Lecce,Novoli,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Tricase,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Porto Cesareo,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Carmiano,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Lecce,Maglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Giurdignano,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Taviano,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Presicce-Acquarica,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lizzanello,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Cursi,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Specchia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Racale,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Alessano,Nell'Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Curva,Incidente a veicolo isolato,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lizzanello,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Veglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Copertino,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Lecce,Copertino,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatone,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Melendugno,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Melendugno,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Gallipoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Leverano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Galatone,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Lecce,Nardò,Nell'Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,3,0
2020,Lecce,Melpignano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Aradeo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Sogliano Cavour,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Campi Salentina,Nell'Abitato,Strada Statale,Rotatoria,Incidente tra veicoli,3,0
2020,Lecce,Matino,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Taviano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Squinzano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Lecce,Poggiardo,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Trepuzzi,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Lecce,Nardò,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Statale,Curva,Incidente a veicolo isolato,1,0
2020,Lecce,Nociglia,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Galatone,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lequile,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Calimera,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Castrignano del Capo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Sternatia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Castrignano del Capo,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Ruffano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Lecce,Sannicola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Casarano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Tricase,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Lecce,Morciano di Leuca,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Alessano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Lecce,Salve,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatone,Nell'Abitato,Strada Urbana,Incrocio,Incidente a veicolo isolato,3,0
2020,Lecce,Casarano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatone,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Monteroni di Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,0,1
2020,Lecce,Squinzano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Poggiardo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ruffano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Lecce,Tiggiano,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Maglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Matino,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,2,0
2020,Lecce,Ruffano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Lecce,Melissano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Casarano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Poggiardo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Casarano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rotatoria,Incidente a veicolo isolato,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Lecce,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Veglie,Fuori Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Lecce,Nardò,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Taviano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Taviano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Tricase,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Copertino,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Arnesano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Galatone,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Soleto,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Surbo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Lecce,Surbo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Gallipoli,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Squinzano,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,San Cesario di Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Aradeo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Maglie,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Lecce,Corsano,Nell'Abitato,Strada Urbana,Incrocio,Incidente a veicolo isolato,1,0
2020,Lecce,San Cesario di Lecce,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Parabita,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Campi Salentina,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Maglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Campi Salentina,Fuori Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,2,0
2020,Lecce,Aradeo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Lecce,Galatina,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Alezio,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Lecce,Poggiardo,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Corsano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Galatina,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Maglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Ugento,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Lecce,Aradeo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Lecce,Lecce,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,4,0
2020,Lecce,Salice Salentino,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Fuori Abitato,Autostrada,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Fuori Abitato,Autostrada,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,0,1
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente a veicolo isolato,0,1
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,0,1
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,4,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,5,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,4,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Rotatoria,Incidente a veicolo isolato,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Spinazzola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,5,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,4,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
